Start Location,"DIGI145"
End Location,"DIGI157"
Project,RL Viz Test
Start Date,8/3/2016 12:00 AM
End Date,12/31/2016 11:59 PM

Trip Distance(mi),25.63
Expected Travel Time(s),1651 (27:31)
Number of Trips,73563
Average Speed(mph),61.3
Average Travel Time(s),1505.5 (25:05)
Standard Deviation,443.5
15th Percentile Travel Time(s),1426 (23:46)
85th Percentile Travel Time(s),1676 (27:56)
95th Percentile Travel Time(s),2380 (39:40)

* - Values are estimates due to missing data.

Start Time,Average Speed(mph),Average Travel Time(s),Number of Trips
"8/8/2016 4:15:00 AM*",59.7,1546,2
"8/8/2016 4:30:00 AM",21,4389,4
"8/8/2016 4:45:00 AM*",61.5,1500,3
"8/8/2016 5:00:00 AM*",58.3,1582,2
"8/8/2016 5:15:00 AM",70.3,1312,7
"8/8/2016 5:30:00 AM",68.4,1350,9
"8/8/2016 5:45:00 AM",65.1,1419,4
"8/8/2016 6:00:00 AM",68.4,1350,14
"8/8/2016 6:15:00 AM",65.3,1413,15
"8/8/2016 6:30:00 AM",63.8,1448,17
"8/8/2016 6:45:00 AM",65.6,1407,15
"8/8/2016 7:00:00 AM",68.5,1347,13
"8/8/2016 7:15:00 AM*",62.9,1466,21
"8/8/2016 7:30:00 AM",63.9,1445,19
"8/8/2016 7:45:00 AM",26,3553,24
"8/8/2016 8:00:00 AM",66.3,1392,10
"8/8/2016 8:15:00 AM",63.8,1448,20
"8/8/2016 8:30:00 AM",66.8,1381,20
"8/8/2016 8:45:00 AM",64.5,1431,30
"8/8/2016 9:00:00 AM",64.7,1427,29
"8/8/2016 9:15:00 AM",45.1,2045,16
"8/8/2016 9:30:00 AM",63.2,1461,14
"8/8/2016 9:45:00 AM",63.7,1449,25
"8/8/2016 10:00:00 AM*",63.6,1452,29
"8/8/2016 10:15:00 AM",66.7,1384,17
"8/8/2016 10:30:00 AM",66.5,1388,15
"8/8/2016 10:45:00 AM",65.1,1417,27
"8/8/2016 11:00:00 AM",63.6,1450,23
"8/8/2016 11:15:00 AM",64.6,1428,42
"8/8/2016 11:30:00 AM",62.9,1467,46
"8/8/2016 11:45:00 AM",65.2,1416,39
"8/8/2016 12:00:00 PM*",64.1,1440,16
"8/8/2016 12:15:00 PM",67.8,1362,27
"8/8/2016 12:30:00 PM",64.5,1431,22
"8/8/2016 12:45:00 PM",66.4,1390,24
"8/8/2016 1:00:00 PM*",64.3,1436,29
"8/8/2016 1:15:00 PM",65.8,1402,23
"8/8/2016 1:30:00 PM",65.1,1417,28
"8/8/2016 1:45:00 PM",62.9,1468,17
"8/8/2016 2:00:00 PM",64.3,1436,31
"8/8/2016 2:15:00 PM",33,2798,33
"8/8/2016 2:30:00 PM",67.9,1360,27
"8/8/2016 2:45:00 PM",65.9,1401,28
"8/8/2016 3:00:00 PM",68.8,1342,27
"8/8/2016 3:15:00 PM*",64,1442,38
"8/8/2016 3:30:00 PM",65.2,1416,23
"8/8/2016 3:45:00 PM",62.8,1470,30
"8/8/2016 4:00:00 PM",60.5,1527,24
"8/8/2016 4:15:00 PM",62.4,1478,27
"8/8/2016 4:30:00 PM*",61.3,1506,21
"8/8/2016 4:45:00 PM*",60.9,1515,28
"8/8/2016 5:00:00 PM*",60.5,1525,26
"8/8/2016 5:15:00 PM*",55,1679,17
"8/8/2016 5:30:00 PM*",57,1620,15
"8/8/2016 5:45:00 PM*",62.7,1472,29
"8/8/2016 6:00:00 PM",70.2,1315,18
"8/8/2016 6:15:00 PM",69.6,1326,25
"8/8/2016 6:30:00 PM*",66.9,1380,13
"8/8/2016 6:45:00 PM*",65.1,1418,14
"8/8/2016 7:00:00 PM*",66.6,1386,11
"8/8/2016 7:15:00 PM",67.8,1362,11
"8/8/2016 7:30:00 PM",64.1,1439,18
"8/8/2016 7:45:00 PM",66.8,1382,16
"8/8/2016 8:00:00 PM",66.9,1380,5
"8/8/2016 8:15:00 PM",61.9,1490,10
"8/8/2016 8:30:00 PM",32.6,2833,13
"8/8/2016 8:45:00 PM*",62.6,1475,11
"8/8/2016 9:00:00 PM*",63.7,1449,13
"8/8/2016 9:15:00 PM*",62.6,1473,8
"8/8/2016 9:30:00 PM*",64.4,1433,15
"8/8/2016 9:45:00 PM*",59.5,1551,1
"8/8/2016 10:00:00 PM*",24.9,3706,3
"8/8/2016 10:15:00 PM*",65.8,1403,3
"8/8/2016 10:30:00 PM",61.5,1500,13
"8/8/2016 10:45:00 PM",67.1,1375,6
"8/8/2016 11:00:00 PM*",64.6,1429,6
"8/8/2016 11:15:00 PM",59.8,1544,6
"8/8/2016 11:30:00 PM",64.5,1431,17
"8/8/2016 11:45:00 PM*",64.2,1439,7
"8/9/2016 12:00:00 AM*",62.4,1479,4
"8/9/2016 12:15:00 AM*",61.5,1501,4
"8/9/2016 12:30:00 AM*",67.2,1374,3
"8/9/2016 12:45:00 AM*",61.9,1491,1
"8/9/2016 1:15:00 AM*",55.9,1650,1
"8/9/2016 1:30:00 AM",66.9,1380,3
"8/9/2016 1:45:00 AM*",61.6,1498,7
"8/9/2016 2:00:00 AM",55.5,1662,3
"8/9/2016 2:15:00 AM*",59.3,1556,1
"8/9/2016 2:45:00 AM",41.3,2234,5
"8/9/2016 3:00:00 AM",65.5,1409,5
"8/9/2016 3:15:00 AM",67.3,1372,3
"8/9/2016 3:30:00 AM",43.3,2133,5
"8/9/2016 3:45:00 AM*",62.3,1481,3
"8/9/2016 4:00:00 AM",65.1,1418,4
"8/9/2016 4:15:00 AM*",61.2,1507,4
"8/9/2016 4:30:00 AM*",58.5,1577,1
"8/9/2016 4:45:00 AM*",39,2367,4
"8/9/2016 5:00:00 AM*",33.9,2725,5
"8/9/2016 5:15:00 AM",35.7,2583,6
"8/9/2016 5:30:00 AM",62.8,1469,3
"8/9/2016 5:45:00 AM",67.8,1362,5
"8/9/2016 6:00:00 AM",58.4,1581,11
"8/9/2016 6:15:00 AM",66.2,1394,16
"8/9/2016 6:30:00 AM*",63.2,1461,19
"8/9/2016 6:45:00 AM",65.1,1417,21
"8/9/2016 7:00:00 AM",65.4,1412,17
"8/9/2016 7:15:00 AM",68.1,1355,24
"8/9/2016 7:30:00 AM*",63.8,1448,29
"8/9/2016 7:45:00 AM",66.6,1386,25
"8/9/2016 8:00:00 AM",24.6,3757,18
"8/9/2016 8:15:00 AM*",64.6,1429,13
"8/9/2016 8:30:00 AM",66.2,1394,25
"8/9/2016 8:45:00 AM",67.5,1367,25
"8/9/2016 9:00:00 AM",65.2,1416,15
"8/9/2016 9:15:00 AM*",64.7,1427,29
"8/9/2016 9:30:00 AM",63.4,1456,15
"8/9/2016 9:45:00 AM",64.2,1439,20
"8/9/2016 10:00:00 AM",62.6,1474,24
"8/9/2016 10:15:00 AM*",61.9,1490,17
"8/9/2016 10:30:00 AM",62.3,1481,33
"8/9/2016 10:45:00 AM",62.1,1487,34
"8/9/2016 11:00:00 AM",61,1512,18
"8/9/2016 11:15:00 AM",64.2,1437,29
"8/9/2016 11:30:00 AM*",62.1,1486,16
"8/9/2016 11:45:00 AM",65.2,1415,38
"8/9/2016 12:00:00 PM",65.7,1405,25
"8/9/2016 12:15:00 PM",64.5,1432,37
"8/9/2016 12:30:00 PM*",63.3,1459,31
"8/9/2016 12:45:00 PM",66.5,1387,27
"8/9/2016 1:00:00 PM",64.1,1441,20
"8/9/2016 1:15:00 PM",65.3,1413,28
"8/9/2016 1:30:00 PM*",63.8,1447,28
"8/9/2016 1:45:00 PM*",63.1,1462,17
"8/9/2016 2:00:00 PM",66.7,1384,29
"8/9/2016 2:15:00 PM",67.9,1359,23
"8/9/2016 2:30:00 PM",66.8,1382,24
"8/9/2016 2:45:00 PM*",64.4,1433,29
"8/9/2016 3:00:00 PM",64.2,1437,23
"8/9/2016 3:15:00 PM",66.8,1382,31
"8/9/2016 3:30:00 PM",37.2,2478,39
"8/9/2016 3:45:00 PM*",59.3,1556,32
"8/9/2016 4:00:00 PM*",58.6,1574,19
"8/9/2016 4:15:00 PM",59.9,1541,18
"8/9/2016 4:30:00 PM",40.6,2273,21
"8/9/2016 4:45:00 PM*",58.5,1578,18
"8/9/2016 5:00:00 PM",36.5,2526,29
"8/9/2016 5:15:00 PM*",51.8,1781,18
"8/9/2016 5:30:00 PM",52.3,1765,24
"8/9/2016 5:45:00 PM",62.8,1471,23
"8/9/2016 6:00:00 PM",68.3,1351,25
"8/9/2016 6:15:00 PM",71.6,1290,23
"8/9/2016 6:30:00 PM",70.6,1308,18
"8/9/2016 6:45:00 PM*",67.8,1361,12
"8/9/2016 7:00:00 PM*",63.7,1448,19
"8/9/2016 7:15:00 PM",71.9,1284,16
"8/9/2016 7:30:00 PM*",64.7,1426,5
"8/9/2016 7:45:00 PM",66.1,1397,13
"8/9/2016 8:00:00 PM",65.5,1409,13
"8/9/2016 8:15:00 PM",68.4,1350,21
"8/9/2016 8:30:00 PM",67.2,1373,25
"8/9/2016 8:45:00 PM*",65,1420,7
"8/9/2016 9:00:00 PM",66.2,1394,20
"8/9/2016 9:15:00 PM*",65.5,1409,8
"8/9/2016 9:30:00 PM*",62.9,1466,15
"8/9/2016 9:45:00 PM*",63.8,1447,5
"8/9/2016 10:00:00 PM",68.8,1341,7
"8/9/2016 10:15:00 PM*",63.5,1454,10
"8/9/2016 10:30:00 PM*",63.8,1447,7
"8/9/2016 10:45:00 PM*",62.8,1470,8
"8/9/2016 11:00:00 PM",60,1537,9
"8/9/2016 11:15:00 PM*",63.4,1455,11
"8/9/2016 11:30:00 PM*",64.1,1441,7
"8/9/2016 11:45:00 PM",21.9,4212,9
"8/10/2016 12:00:00 AM*",58,1590,3
"8/10/2016 12:15:00 AM*",59.3,1556,3
"8/10/2016 12:30:00 AM*",56.6,1629,4
"8/10/2016 12:45:00 AM*",58.5,1577,1
"8/10/2016 1:00:00 AM",64.6,1430,5
"8/10/2016 1:15:00 AM",60.6,1524,10
"8/10/2016 1:30:00 AM",61.9,1492,4
"8/10/2016 1:45:00 AM*",65.1,1417,3
"8/10/2016 2:00:00 AM*",62.7,1471,7
"8/10/2016 2:15:00 AM*",57.2,1613,2
"8/10/2016 2:30:00 AM*",61.6,1497,2
"8/10/2016 2:45:00 AM*",60.1,1535,2
"8/10/2016 3:00:00 AM*",60.8,1518,4
"8/10/2016 3:15:00 AM*",59.6,1550,4
"8/10/2016 3:30:00 AM*",52.2,1769,1
"8/10/2016 3:45:00 AM",33.6,2743,6
"8/10/2016 4:00:00 AM*",58.8,1569,3
"8/10/2016 4:15:00 AM*",58.7,1573,2
"8/10/2016 4:30:00 AM*",63.4,1456,5
"8/10/2016 4:45:00 AM",43.8,2105,3
"8/10/2016 5:00:00 AM*",65.6,1406,3
"8/10/2016 5:15:00 AM",67.6,1366,5
"8/10/2016 5:30:00 AM*",61,1512,6
"8/10/2016 5:45:00 AM*",59.2,1560,5
"8/10/2016 6:00:00 AM",63.4,1457,12
"8/10/2016 6:15:00 AM",61.5,1501,19
"8/10/2016 6:30:00 AM",64.3,1436,15
"8/10/2016 6:45:00 AM*",64.5,1431,19
"8/10/2016 7:00:00 AM*",63.8,1446,16
"8/10/2016 7:15:00 AM",66.2,1395,34
"8/10/2016 7:30:00 AM",65.7,1406,20
"8/10/2016 7:45:00 AM*",63.4,1456,17
"8/10/2016 8:00:00 AM",66.8,1381,28
"8/10/2016 8:15:00 AM",41.1,2244,20
"8/10/2016 8:30:00 AM",66.7,1383,14
"8/10/2016 8:45:00 AM",67.1,1376,23
"8/10/2016 9:00:00 AM",65.1,1418,14
"8/10/2016 9:15:00 AM",62.7,1471,18
"8/10/2016 9:30:00 AM",62.5,1476,24
"8/10/2016 9:45:00 AM*",62.7,1471,13
"8/10/2016 10:00:00 AM",63.3,1457,29
"8/10/2016 10:15:00 AM",61.5,1500,27
"8/10/2016 10:30:00 AM",63.5,1454,23
"8/10/2016 10:45:00 AM",63.4,1456,31
"8/10/2016 11:00:00 AM",58.3,1582,27
"8/10/2016 11:15:00 AM",59.7,1547,30
"8/10/2016 11:30:00 AM",61.3,1506,17
"8/10/2016 11:45:00 AM",59.6,1549,29
"8/10/2016 12:00:00 PM",60.9,1515,33
"8/10/2016 12:15:00 PM",61.7,1495,44
"8/10/2016 12:30:00 PM",63.4,1455,25
"8/10/2016 12:45:00 PM",63.6,1450,23
"8/10/2016 1:00:00 PM",63.2,1460,28
"8/10/2016 1:15:00 PM",65.7,1406,20
"8/10/2016 1:30:00 PM",35.2,2624,16
"8/10/2016 1:45:00 PM",63.6,1452,23
"8/10/2016 2:00:00 PM",66.8,1382,29
"8/10/2016 2:15:00 PM*",64.7,1426,26
"8/10/2016 2:30:00 PM",64.6,1428,31
"8/10/2016 2:45:00 PM",64,1443,34
"8/10/2016 3:00:00 PM",67.8,1361,29
"8/10/2016 3:15:00 PM",66.9,1379,39
"8/10/2016 3:30:00 PM",65.6,1406,41
"8/10/2016 3:45:00 PM",64,1443,41
"8/10/2016 4:00:00 PM",66.7,1383,28
"8/10/2016 4:15:00 PM*",64.9,1422,17
"8/10/2016 4:30:00 PM*",65.7,1404,22
"8/10/2016 4:45:00 PM",72.3,1277,18
"8/10/2016 5:00:00 PM*",63.1,1462,20
"8/10/2016 5:15:00 PM*",56.5,1633,23
"8/10/2016 5:30:00 PM*",61.2,1508,27
"8/10/2016 5:45:00 PM",68.8,1342,25
"8/10/2016 6:00:00 PM*",63.8,1446,18
"8/10/2016 6:15:00 PM",64,1441,19
"8/10/2016 6:30:00 PM",68.7,1343,13
"8/10/2016 6:45:00 PM*",64.5,1431,16
"8/10/2016 7:00:00 PM*",62.1,1485,14
"8/10/2016 7:15:00 PM",67.9,1360,16
"8/10/2016 7:30:00 PM",66.5,1387,19
"8/10/2016 7:45:00 PM*",65,1421,16
"8/10/2016 8:00:00 PM*",63.3,1458,12
"8/10/2016 8:15:00 PM",65.5,1409,10
"8/10/2016 8:30:00 PM*",63.1,1463,11
"8/10/2016 8:45:00 PM*",65.8,1402,12
"8/10/2016 9:00:00 PM",63.2,1460,15
"8/10/2016 9:15:00 PM",62.6,1475,8
"8/10/2016 9:30:00 PM*",64,1443,7
"8/10/2016 9:45:00 PM*",63.5,1453,4
"8/10/2016 10:00:00 PM",62.7,1471,9
"8/10/2016 10:15:00 PM*",61.3,1507,5
"8/10/2016 10:30:00 PM",66.8,1382,9
"8/10/2016 10:45:00 PM*",63,1465,10
"8/10/2016 11:00:00 PM",66.8,1382,8
"8/10/2016 11:15:00 PM*",63.7,1448,8
"8/10/2016 11:30:00 PM*",63.1,1463,9
"8/10/2016 11:45:00 PM*",62.4,1479,8
"8/11/2016 12:00:00 AM*",63.4,1455,10
"8/11/2016 12:15:00 AM",66.2,1395,4
"8/11/2016 12:30:00 AM*",59.4,1555,2
"8/11/2016 12:45:00 AM*",63.2,1461,3
"8/11/2016 1:00:00 AM",65.6,1408,5
"8/11/2016 1:15:00 AM*",66.1,1397,3
"8/11/2016 1:30:00 AM",59.6,1548,7
"8/11/2016 1:45:00 AM*",64,1443,8
"8/11/2016 2:00:00 AM*",61.9,1492,1
"8/11/2016 2:15:00 AM*",60.4,1528,6
"8/11/2016 2:30:00 AM",59.4,1553,4
"8/11/2016 2:45:00 AM*",61.1,1510,2
"8/11/2016 3:00:00 AM*",56.5,1634,1
"8/11/2016 3:15:00 AM*",62.1,1487,2
"8/11/2016 3:45:00 AM",63.3,1458,6
"8/11/2016 4:00:00 AM*",60.9,1515,2
"8/11/2016 4:15:00 AM",64.6,1428,5
"8/11/2016 4:30:00 AM*",59.1,1561,4
"8/11/2016 4:45:00 AM",64,1441,6
"8/11/2016 5:00:00 AM*",64.9,1421,2
"8/11/2016 5:15:00 AM",67,1377,9
"8/11/2016 5:30:00 AM",67.3,1372,12
"8/11/2016 5:45:00 AM*",62.9,1468,5
"8/11/2016 6:00:00 AM*",63.6,1452,8
"8/11/2016 6:15:00 AM",41.9,2204,13
"8/11/2016 6:30:00 AM",67.4,1369,23
"8/11/2016 6:45:00 AM",68.2,1354,24
"8/11/2016 7:00:00 AM",65.4,1412,22
"8/11/2016 7:15:00 AM",65.1,1419,26
"8/11/2016 7:30:00 AM",68.1,1355,22
"8/11/2016 7:45:00 AM",65.7,1404,31
"8/11/2016 8:00:00 AM",67.9,1359,26
"8/11/2016 8:15:00 AM",67.4,1370,19
"8/11/2016 8:30:00 AM",23.6,3913,23
"8/11/2016 8:45:00 AM",67.4,1370,28
"8/11/2016 9:00:00 AM",59.1,1563,20
"8/11/2016 9:15:00 AM*",64.3,1436,22
"8/11/2016 9:30:00 AM",69.5,1328,25
"8/11/2016 9:45:00 AM",63.9,1444,30
"8/11/2016 10:00:00 AM",61.8,1494,37
"8/11/2016 10:15:00 AM",59.9,1540,34
"8/11/2016 10:30:00 AM",56,1649,22
"8/11/2016 10:45:00 AM",58.1,1588,30
"8/11/2016 11:00:00 AM",54.2,1702,33
"8/11/2016 11:15:00 AM",49.4,1868,36
"8/11/2016 11:30:00 AM",45.4,2032,32
"8/11/2016 11:45:00 AM",49.9,1850,26
"8/11/2016 12:00:00 PM",50.8,1815,26
"8/11/2016 12:15:00 PM",49.4,1868,27
"8/11/2016 12:30:00 PM",50,1846,35
"8/11/2016 12:45:00 PM",53,1740,37
"8/11/2016 1:00:00 PM",53.9,1714,18
"8/11/2016 1:15:00 PM",54.6,1689,34
"8/11/2016 1:30:00 PM",57.8,1598,39
"8/11/2016 1:45:00 PM",51.5,1792,43
"8/11/2016 2:00:00 PM",51.5,1793,29
"8/11/2016 2:15:00 PM",54.9,1680,28
"8/11/2016 2:30:00 PM",63.6,1452,27
"8/11/2016 2:45:00 PM*",63.4,1457,40
"8/11/2016 3:00:00 PM*",62.1,1486,34
"8/11/2016 3:15:00 PM",60.7,1522,30
"8/11/2016 3:30:00 PM*",55.7,1657,37
"8/11/2016 3:45:00 PM",56.6,1631,53
"8/11/2016 4:00:00 PM",51.3,1800,37
"8/11/2016 4:15:00 PM",47.8,1932,31
"8/11/2016 4:30:00 PM",20.4,4528,30
"8/11/2016 4:45:00 PM",44.7,2066,21
"8/11/2016 5:00:00 PM*",45.4,2031,17
"8/11/2016 5:15:00 PM*",34.9,2641,18
"8/11/2016 5:30:00 PM",39.1,2360,23
"8/11/2016 5:45:00 PM",49.1,1878,28
"8/11/2016 6:00:00 PM*",54.2,1702,30
"8/11/2016 6:15:00 PM",67,1378,21
"8/11/2016 6:30:00 PM*",66.5,1387,22
"8/11/2016 6:45:00 PM*",67.4,1370,24
"8/11/2016 7:00:00 PM*",64.6,1430,19
"8/11/2016 7:15:00 PM",64.7,1427,14
"8/11/2016 7:30:00 PM*",63.6,1451,15
"8/11/2016 7:45:00 PM*",63.8,1448,10
"8/11/2016 8:00:00 PM*",64.2,1438,16
"8/11/2016 8:15:00 PM",66,1398,17
"8/11/2016 8:30:00 PM*",64.4,1434,17
"8/11/2016 8:45:00 PM*",63.2,1460,17
"8/11/2016 9:00:00 PM*",64.3,1435,13
"8/11/2016 9:15:00 PM",64.6,1429,13
"8/11/2016 9:30:00 PM*",64.6,1428,13
"8/11/2016 9:45:00 PM*",64.5,1430,16
"8/11/2016 10:00:00 PM*",60.2,1533,8
"8/11/2016 10:15:00 PM*",65.5,1410,7
"8/11/2016 10:30:00 PM",64.3,1436,4
"8/11/2016 10:45:00 PM",54.2,1703,10
"8/11/2016 11:00:00 PM*",63.3,1459,4
"8/11/2016 11:15:00 PM",62.2,1484,10
"8/11/2016 11:30:00 PM",64.1,1441,13
"8/11/2016 11:45:00 PM*",63.1,1463,7
"8/12/2016 12:00:00 AM",64.9,1422,10
"8/12/2016 12:15:00 AM",64,1442,3
"8/12/2016 12:30:00 AM",63.9,1444,8
"8/12/2016 12:45:00 AM*",67,1378,5
"8/12/2016 1:00:00 AM*",62.9,1468,9
"8/12/2016 1:15:00 AM",61.3,1505,8
"8/12/2016 1:30:00 AM",63.4,1456,3
"8/12/2016 1:45:00 AM",66.3,1392,3
"8/12/2016 2:00:00 AM*",58.9,1568,2
"8/12/2016 2:15:00 AM*",56.9,1621,1
"8/12/2016 2:30:00 AM*",61.2,1509,7
"8/12/2016 2:45:00 AM*",61,1513,2
"8/12/2016 3:00:00 AM*",59.3,1556,3
"8/12/2016 3:15:00 AM",59.2,1558,6
"8/12/2016 3:30:00 AM",45.7,2019,5
"8/12/2016 3:45:00 AM*",58.7,1573,1
"8/12/2016 4:00:00 AM*",60.8,1519,3
"8/12/2016 4:15:00 AM*",58.7,1571,1
"8/12/2016 4:30:00 AM*",60.7,1520,2
"8/12/2016 4:45:00 AM",59.9,1542,6
"8/12/2016 5:00:00 AM",64.4,1432,8
"8/12/2016 5:15:00 AM",64.8,1423,7
"8/12/2016 5:30:00 AM",67.1,1375,12
"8/12/2016 5:45:00 AM",64.7,1427,7
"8/12/2016 6:00:00 AM",64.9,1422,11
"8/12/2016 6:15:00 AM*",61.3,1505,16
"8/12/2016 6:30:00 AM",71.8,1285,13
"8/12/2016 6:45:00 AM*",64.1,1441,25
"8/12/2016 7:00:00 AM",23,4012,23
"8/12/2016 7:15:00 AM",64,1442,29
"8/12/2016 7:30:00 AM",68.2,1353,26
"8/12/2016 7:45:00 AM",66.7,1383,12
"8/12/2016 8:00:00 AM",64.8,1424,18
"8/12/2016 8:15:00 AM",66.2,1395,37
"8/12/2016 8:30:00 AM",64.6,1428,21
"8/12/2016 8:45:00 AM",65.1,1419,17
"8/12/2016 9:00:00 AM*",63.8,1446,15
"8/12/2016 9:15:00 AM*",64.3,1436,16
"8/12/2016 9:30:00 AM",61.7,1497,22
"8/12/2016 9:45:00 AM",66.1,1396,25
"8/12/2016 10:00:00 AM",52.3,1766,28
"8/12/2016 10:15:00 AM",63,1465,32
"8/12/2016 10:30:00 AM",62.1,1486,39
"8/12/2016 10:45:00 AM",64,1442,36
"8/12/2016 11:00:00 AM",65.4,1411,39
"8/12/2016 11:15:00 AM*",62.5,1476,37
"8/12/2016 11:30:00 AM",60.3,1531,26
"8/12/2016 11:45:00 AM",37.8,2441,33
"8/12/2016 12:00:00 PM",68.2,1354,27
"8/12/2016 12:15:00 PM",67,1378,27
"8/12/2016 12:30:00 PM",64.8,1425,39
"8/12/2016 12:45:00 PM*",64.6,1428,36
"8/12/2016 1:00:00 PM",62.3,1481,37
"8/12/2016 1:15:00 PM*",63.2,1461,30
"8/12/2016 1:30:00 PM*",64.7,1427,23
"8/12/2016 1:45:00 PM",59.5,1550,36
"8/12/2016 2:00:00 PM",52.3,1764,36
"8/12/2016 2:15:00 PM",50.8,1817,39
"8/12/2016 2:30:00 PM",46.6,1981,25
"8/12/2016 2:45:00 PM",34.2,2695,40
"8/12/2016 3:00:00 PM",49.9,1848,44
"8/12/2016 3:15:00 PM",46.4,1990,44
"8/12/2016 3:30:00 PM",40.7,2266,47
"8/12/2016 3:45:00 PM",41,2252,41
"8/12/2016 4:00:00 PM",40.6,2274,32
"8/12/2016 4:15:00 PM",39.5,2336,29
"8/12/2016 4:30:00 PM",41.2,2243,28
"8/12/2016 4:45:00 PM",44.2,2086,30
"8/12/2016 5:00:00 PM",48.7,1896,38
"8/12/2016 5:15:00 PM",44.2,2088,29
"8/12/2016 5:30:00 PM*",51.7,1785,28
"8/12/2016 5:45:00 PM*",58.4,1579,22
"8/12/2016 6:00:00 PM*",65.1,1418,21
"8/12/2016 6:15:00 PM*",65.2,1416,28
"8/12/2016 6:30:00 PM",68,1357,31
"8/12/2016 6:45:00 PM",66.9,1379,24
"8/12/2016 7:00:00 PM",64.6,1429,30
"8/12/2016 7:15:00 PM",61.2,1508,33
"8/12/2016 7:30:00 PM*",64.1,1440,19
"8/12/2016 7:45:00 PM*",64,1441,24
"8/12/2016 8:00:00 PM*",64.1,1439,34
"8/12/2016 8:15:00 PM*",64.1,1440,17
"8/12/2016 8:30:00 PM",64.8,1425,39
"8/12/2016 8:45:00 PM",66.7,1384,33
"8/12/2016 9:00:00 PM*",62.9,1466,18
"8/12/2016 9:15:00 PM",70.2,1314,13
"8/12/2016 9:30:00 PM",64,1443,12
"8/12/2016 9:45:00 PM",63.8,1446,15
"8/12/2016 10:00:00 PM*",64.4,1434,19
"8/12/2016 10:15:00 PM*",62.6,1475,13
"8/12/2016 10:30:00 PM",60.5,1525,5
"8/12/2016 10:45:00 PM*",60.1,1536,2
"8/12/2016 11:00:00 PM",64.4,1432,6
"8/12/2016 11:15:00 PM*",62.4,1480,11
"8/12/2016 11:30:00 PM*",63.6,1452,12
"8/12/2016 11:45:00 PM",61.8,1493,14
"8/13/2016 12:00:00 AM",62.4,1479,3
"8/13/2016 12:15:00 AM*",62.6,1474,3
"8/13/2016 12:30:00 AM",61.3,1505,9
"8/13/2016 12:45:00 AM*",59.2,1558,7
"8/13/2016 1:00:00 AM*",59.7,1546,5
"8/13/2016 1:15:00 AM*",57.3,1611,5
"8/13/2016 1:30:00 AM*",57.9,1595,2
"8/13/2016 1:45:00 AM*",56.7,1627,1
"8/13/2016 2:00:00 AM*",61.9,1490,2
"8/13/2016 2:15:00 AM*",62.2,1484,4
"8/13/2016 2:30:00 AM*",58.3,1584,1
"8/13/2016 2:45:00 AM*",59.2,1558,2
"8/13/2016 3:00:00 AM*",58.3,1584,4
"8/13/2016 3:30:00 AM*",61.8,1493,1
"8/13/2016 4:00:00 AM*",59,1563,2
"8/13/2016 4:15:00 AM*",62.7,1472,2
"8/13/2016 4:45:00 AM*",61.2,1509,3
"8/13/2016 5:00:00 AM*",57.3,1610,2
"8/13/2016 5:15:00 AM*",65.6,1407,2
"8/13/2016 5:30:00 AM",65.7,1405,5
"8/13/2016 5:45:00 AM",37.7,2450,7
"8/13/2016 6:00:00 AM",68.6,1346,9
"8/13/2016 6:15:00 AM",65.9,1401,13
"8/13/2016 6:30:00 AM*",65,1420,8
"8/13/2016 6:45:00 AM*",66.2,1393,9
"8/13/2016 7:00:00 AM",67.7,1364,6
"8/13/2016 7:15:00 AM",67.6,1365,6
"8/13/2016 7:30:00 AM",66.2,1394,15
"8/13/2016 7:45:00 AM",67.2,1373,13
"8/13/2016 8:00:00 AM",43.2,2134,11
"8/13/2016 8:15:00 AM",62.3,1481,11
"8/13/2016 8:30:00 AM",68.1,1356,24
"8/13/2016 8:45:00 AM",37,2492,23
"8/13/2016 9:00:00 AM",60.8,1519,25
"8/13/2016 9:15:00 AM",55.6,1660,26
"8/13/2016 9:30:00 AM",66.5,1388,26
"8/13/2016 9:45:00 AM",63.3,1457,25
"8/13/2016 10:00:00 AM",63.7,1448,21
"8/13/2016 10:15:00 AM",55.8,1654,20
"8/13/2016 10:30:00 AM",55.1,1676,17
"8/13/2016 10:45:00 AM",53.1,1739,31
"8/13/2016 11:00:00 AM",49.6,1862,31
"8/13/2016 11:15:00 AM",46.4,1987,25
"8/13/2016 11:30:00 AM",45,2051,30
"8/13/2016 11:45:00 AM",45.1,2048,26
"8/13/2016 12:00:00 PM",41.7,2215,24
"8/13/2016 12:15:00 PM",42.7,2162,26
"8/13/2016 12:30:00 PM",41.3,2236,30
"8/13/2016 12:45:00 PM*",64,1441,18
"8/13/2016 1:00:00 PM",38.6,2388,27
"8/13/2016 1:15:00 PM",38.3,2408,31
"8/13/2016 1:30:00 PM",31.2,2961,32
"8/13/2016 1:45:00 PM",36.5,2529,27
"8/13/2016 2:00:00 PM",43.1,2144,12
"8/13/2016 2:15:00 PM",41.1,2247,34
"8/13/2016 2:30:00 PM*",65,1421,21
"8/13/2016 2:45:00 PM*",65.5,1408,33
"8/13/2016 3:00:00 PM*",64,1442,19
"8/13/2016 3:15:00 PM*",64.4,1433,37
"8/13/2016 3:30:00 PM",57.1,1615,25
"8/13/2016 3:45:00 PM*",65.2,1415,20
"8/13/2016 4:00:00 PM",64.5,1431,19
"8/13/2016 4:15:00 PM",69.6,1326,26
